app_name,app_id,user_name,score,content,thumbs_up_count,review_date,cleaned_text,processed_text,sentiment_label,sentiment_score
Lazada,com.lazada.android,Bahar_Uddin31,3,"semoga lancar terus pengiriman nya,",0,2025-04-11 10:36:40,semoga lancar terus pengiriman nya,moga lancar terus kirim nya,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Rizalpelani Pelani,5,terbaik,0,2025-04-11 08:47:24,terbaik,baik,positive,2
Telkomsel,com.telkomsel.telkomselcm,Ahmad Andika,1,Ini apk klo sinyal gk kenceng gk bakalan keluar data nya.. bilng sat set nyatanya mana? Tinjau ulng dong nih apk,0,2025-04-11 12:57:19,ini apk klo sinyal gk kenceng gk bakalan keluar data nya bilng sat set nyatanya mana tinjau ulng dong nih apk,apk klo sinyal gk kenceng gk bakal keluar data nya bilng sat set nyata mana tinjau ulng dong nih apk,negative,0
Jenius,com.btpn.dc,Dini Oktaviyani,3,Kenapa gak bisa bisa ya mau daftar sistem eror terus,0,2025-03-14 08:55:49,kenapa gak bisa bisa ya mau daftar sistem eror terus,kenapa gak ya mau daftar sistem eror terus,neutral,1
Instagram,com.instagram.android,Muhammad fajar ash shidiq,5,sangat membantu saya,0,2025-04-05 23:25:06,sangat membantu saya,sangat bantu,positive,2
Telkomsel,com.telkomsel.telkomselcm,Suryati Heryanto,1,tidak bisa dibuka aplikasi my telkomsel dihp saya,0,2025-04-11 09:02:06,tidak bisa dibuka aplikasi my telkomsel dihp saya,buka aplikasi telkomsel dihp,negative,0
Shopee,com.shopee.id,Wntii,3,mau login ke akun lain kok dipersulit sih,0,2025-04-11 15:44:14,mau login ke akun lain kok dipersulit sih,mau login akun lain kok sulit sih,neutral,1
Netflix,com.netflix.mediaclient,Naila Rahma,3,tolong ya netflix kamu tuh berbayar ko bisa²nya filmnya ga lengkap 😔,0,2025-03-30 11:31:20,tolong ya netflix kamu tuh berbayar ko bisa²nya filmnya ga lengkap,tolong ya netflix tuh bayar ko bisa nya film ga lengkap,neutral,1
Tokopedia,com.tokopedia.tkpd,Hijjul Asyrafi,1,pengirimannya lama banget sumpahhh sumpah,0,2025-04-10 07:40:53,pengirimannya lama banget sumpahhh sumpah,kirim lama banget sumpahhh sumpah,negative,0
Tokopedia,com.tokopedia.tkpd,Tedi 123,1,parah udah brp kali pesan batal otomatis sepihak lucu sekali padahal bnr² membutuhkan barang tersebut,0,2025-04-10 23:05:03,parah udah brp kali pesan batal otomatis sepihak lucu sekali padahal bnr² membutuhkan barang tersebut,parah udah brp kali pesan batal otomatis pihak lucu sekali padahal bnr butuh barang sebut,negative,0
Tokopedia,com.tokopedia.tkpd,ZAINUDDIN ZAINUDDIN,3,mudah mendapatkan barang loakan....😀🤔🤭,0,2025-04-09 18:29:42,mudah mendapatkan barang loakan,mudah dapat barang loak,neutral,1
BRImo,id.co.bri.brimo,Kholis Imaroh,5,menpermudah dlm pengiriman uang dan transaksi pake digital,0,2025-04-10 23:33:21,menpermudah dlm pengiriman uang dan transaksi pake digital,menpermudah dlm kirim uang transaksi pake digital,positive,2
Jenius,com.btpn.dc,ESA MUSAROF KONTER AKMAL ADRIAN SHOP,5,sukses dev,0,2025-03-29 06:55:25,sukses dev,sukses dev,positive,2
Telkomsel,com.telkomsel.telkomselcm,Jujun Junaedi,1,"kenapa si apk ini legnya parah pahal sinya bagus kouta ada, masih ajah lag. kesel banget lama lama gw ganti juga ni kartu, gw mau beli kouta ajah mesti minta hotspot dulu beli pake jaringa si bapuk Telkomsel ini najis, kaga bisa bisa",0,2025-04-11 13:40:31,kenapa si apk ini legnya parah pahal sinya bagus kouta ada masih ajah lag kesel banget lama lama gw ganti juga ni kartu gw mau beli kouta ajah mesti minta hotspot dulu beli pake jaringa si bapuk telkomsel ini najis kaga bisa bisa,kenapa si apk legnya parah pahal sinya bagus kouta masih ajah lag kesel banget lama lama gw ganti ni kartu gw mau beli kouta ajah mesti minta hotspot dulu beli pake jaringa si bapuk telkomsel najis kaga,negative,0
Telkomsel,com.telkomsel.telkomselcm,Krisna irawan,3,wah min Telkomsel ni kenapa kok ga masuk2 status pembayaran nya padahal saldo ku udh di tarik biasanya ga gini 😬,0,2025-04-11 16:16:17,wah min telkomsel ni kenapa kok ga masuk status pembayaran nya padahal saldo ku udh di tarik biasanya ga gini,wah min telkomsel ni kenapa kok ga masuk status bayar nya padahal saldo ku udh tarik biasa ga gin,neutral,1
Instagram,com.instagram.android,Milda Khoirunnisa,4,"bagusss bangett, tapi kenapaa ya di aku kalau mauu bikin storyy trus pasang laguu pake lirik, liriknya ga jalan? ngebug gituu di satu kalimat😓",0,2025-04-06 00:19:42,bagusss bangett tapi kenapaa ya di aku kalau mauu bikin storyy trus pasang laguu pake lirik liriknya ga jalan ngebug gituu di satu kalimat,bagusss bangett tapi kenapaa ya aku kalau mauu bikin storyy trus pasang laguu pake lirik lirik ga jalan ngebug gituu satu kalimat,positive,2
Shopee,com.shopee.id,Muhammad Aditya,1,"terkadang kurirnya kurang pintar sedikit.... masa nyari alamat aja kesusahan, mohon pihak shoppe jangan menerima jasa kurir yang tidak pintar, terimalah yang berakal sehat.",0,2025-04-11 15:48:35,terkadang kurirnya kurang pintar sedikit masa nyari alamat aja kesusahan mohon pihak shoppe jangan menerima jasa kurir yang tidak pintar terimalah yang berakal sehat,terkadang kurir kurang pintar sedikit masa nyari alamat aja susah mohon pihak shoppe jangan terima jasa kurir pintar terima akal sehat,negative,0
Instagram,com.instagram.android,Khairunnisa,4,"cocok untuk bahan gabut dan menggalaw, tp mngpa tdk sdh tdk bisa postink ulank",0,2025-04-05 22:42:06,cocok untuk bahan gabut dan menggalaw tp mngpa tdk sdh tdk bisa postink ulank,cocok bahan gabut menggalaw tp mngpa tdk sdh tdk postink ulank,positive,2
Gojek,com.gojek.app,satria trisnanda,1,DRIVER KOTA SOLOK BERNAMA ROBI CANDRA MENGHINA DAN MEMAKI MAKI RESTO KAMI TOLONG BANTU PIHAK GOJEK SUMATRA BARAT KHUSUS NYA KOTA SOLOK UTK MENYAMPAIKAN TAU MEMBERI PERINGATAN TERHADAP DRIVER AN ROBI CANDRA UNTUK MEMINTA MAAF KE PIHAK RESTO DAN KARYAWAN KAMI!,0,2025-04-10 19:08:52,driver kota solok bernama robi candra menghina dan memaki maki resto kami tolong bantu pihak gojek sumatra barat khusus nya kota solok utk menyampaikan tau memberi peringatan terhadap driver an robi candra untuk meminta maaf ke pihak resto dan karyawan kami,driver kota solok nama robi candra hina maki maki resto tolong bantu pihak gojek sumatra barat khusus nya kota solok utk sampai tau beri ingat hadap driver robi candra minta maaf pihak resto karyawan,negative,0
Lazada,com.lazada.android,Mega Rani,3,Bagus,0,2025-04-10 19:33:11,bagus,bagus,neutral,1
BRImo,id.co.bri.brimo,Assadul Usud,3,tidak bisa upload foto ktp. bintang 3 dulu,0,2025-04-11 16:28:52,tidak bisa upload foto ktp bintang dulu,upload foto ktp bintang dulu,neutral,1
Grab,com.grabtaxi.passenger,ww ww,1,to CS Yth : Tolong jgn order bike hemat. sekarang bike hemat potongnya nmbah besar/mencekik untuk kami. sangat merugikan kami terima kasih,0,2025-04-10 10:41:41,to cs yth tolong jgn order bike hemat sekarang bike hemat potongnya nmbah besarmencekik untuk kami sangat merugikan kami terima kasih,cs yth tolong jgn order bike hemat sekarang bike hemat potong nmbah besarmencekik sangat rugi terima kasih,negative,0
Grab,com.grabtaxi.passenger,karel_ yuddistira,3,"kurang bagus, karena driver bisa cancel sendiri tanpa pemberitaan terlebih dahulu",0,2025-04-10 22:44:07,kurang bagus karena driver bisa cancel sendiri tanpa pemberitaan terlebih dahulu,kurang bagus driver cancel sendiri tanpa berita lebih dahulu,neutral,1
Grab,com.grabtaxi.passenger,ww ww,1,to CS Yth : Tolong jgn order bike hemat. sekarang bike hemat potongnya nmbah besar/mencekik untuk kami. sangat merugikan kami terima kasih,0,2025-04-10 10:41:41,to cs yth tolong jgn order bike hemat sekarang bike hemat potongnya nmbah besarmencekik untuk kami sangat merugikan kami terima kasih,cs yth tolong jgn order bike hemat sekarang bike hemat potong nmbah besarmencekik sangat rugi terima kasih,negative,0
Jenius,com.btpn.dc,Fer Sen,1,"Tidak bisa login, tiba tiba PIN untuk login salah padahal tidak pernah ganti, makin hari makin aneh aja, saldo gua jadi ke tahan di dalam tolong di bantu dong CS jenius",0,2025-03-01 12:00:01,tidak bisa login tiba tiba pin untuk login salah padahal tidak pernah ganti makin hari makin aneh aja saldo gua jadi ke tahan di dalam tolong di bantu dong cs jenius,login tiba tiba pin login salah padahal pernah ganti makin hari makin aneh aja saldo gua tahan dalam tolong bantu dong cs jenius,negative,0
Instagram,com.instagram.android,Luky Hardianto,3,"duhh saldo dana saya tiba"" kepotong 75.000 tolong kembalikan saldo saya karena saya sangat membutuhkan nya, sepertinya itu tidak sengaja kepencet berlangganan",0,2025-04-05 20:08:17,duhh saldo dana saya tiba kepotong tolong kembalikan saldo saya karena saya sangat membutuhkan nya sepertinya itu tidak sengaja kepencet berlangganan,duhh saldo dana tiba potong tolong kembali saldo sangat butuh nya seperti sengaja pencet langgan,neutral,1
Shopee,com.shopee.id,Riyan Uchiha,5,mantap,0,2025-04-11 15:34:36,mantap,mantap,positive,2
Netflix,com.netflix.mediaclient,angga Syahh,1,"masuk doang bikin emosi, udah bener akun nya pasword nya tapi ga masuk. Sumpah udah berkali-kali ganti akun, ganti nomer telpon, tapi tetep gitu terus.",1,2025-03-29 14:55:59,masuk doang bikin emosi udah bener akun nya pasword nya tapi ga masuk sumpah udah berkalikali ganti akun ganti nomer telpon tapi tetep gitu terus,masuk doang bikin emosi udah bener akun nya pasword nya tapi ga masuk sumpah udah berkalikali ganti akun ganti nomer telpon tapi tetep gitu terus,negative,0
BRImo,id.co.bri.brimo,Jaya Bengkel,5,baru coba dan cukup puas,0,2025-04-11 12:37:14,baru coba dan cukup puas,baru coba cukup puas,positive,2
Jenius,com.btpn.dc,tomi rizki,3,"mohon infonya ,kenapa aplikasi tidak bisa di buka?",0,2025-03-16 17:24:33,mohon infonya kenapa aplikasi tidak bisa di buka,mohon info kenapa aplikasi buka,neutral,1
Grab,com.grabtaxi.passenger,dewiq,5,grab memuaskan,0,2025-04-10 21:12:39,grab memuaskan,grab muas,positive,2
Lazada,com.lazada.android,Muhamad Alfin,5,suka,0,2025-04-10 19:28:38,suka,suka,positive,2
BRImo,id.co.bri.brimo,Gamoh Hongkong,5,Mantap,0,2025-04-11 07:01:35,mantap,mantap,positive,2
Lazada,com.lazada.android,Ismail Mail,1,Hati2 Belanja di LAZADA bamyak Oknum Toko Yg Jaringannya MODUS... Belanja langsung di toko offline lebih Aman..,0,2025-04-11 16:01:03,hati belanja di lazada bamyak oknum toko yg jaringannya modus belanja langsung di toko offline lebih aman,hati belanja lazada bamyak oknum toko yg jaring modus belanja langsung toko offline lebih aman,negative,0
Jenius,com.btpn.dc,Rizal Kennady,5,Smart bank,0,2025-03-03 01:03:17,smart bank,smart bank,positive,2
Tokopedia,com.tokopedia.tkpd,Asep Suryadi,2,"Min Tolong dong pengiriman nya lama banget,,nyobain pake instant respon seller nya parah...kapok ah ...",0,2025-04-10 11:20:51,min tolong dong pengiriman nya lama bangetnyobain pake instant respon seller nya parahkapok ah,min tolong dong kirim nya lama bangetnyobain pake instant respon seller nya parahkapok ah,negative,0
Jenius,com.btpn.dc,Wan Ahmad Sofyan,5,Oke,0,2025-03-05 17:53:26,oke,oke,positive,2
Lazada,com.lazada.android,Tesa Abang,5,keren,0,2025-04-11 07:08:01,keren,keren,positive,2
Telkomsel,com.telkomsel.telkomselcm,Muhammad Marvel,1,jaringan Telkomsel skg sangat lemot percuma milik negara tp kualitas masih jauh dri yg swasta..apa karena BTS nya di korupsi ya ??,0,2025-04-11 15:18:26,jaringan telkomsel skg sangat lemot percuma milik negara tp kualitas masih jauh dri yg swastaapa karena bts nya di korupsi ya,jaring telkomsel skg sangat lot percuma milik negara tp kualitas masih jauh dri yg swastaapa bts nya korupsi ya,negative,0
Instagram,com.instagram.android,Dicky candra Candra,5,ok,0,2025-04-06 06:17:23,ok,ok,positive,2
Jenius,com.btpn.dc,Cantika Airillah,1,"Sya kasi rate 1 krna mba mba SPG di Aeon sentul city budah 2x maksa banget buat download, orang lagi cape pulang kerja, gerah, laper di cegat spg jenius buat download ini. Padahal wktu itu udh pernah, mbanya tetep ngeyel. Tolong dong perusahaan genius kasi tau spgnya biar ga norak ngejar targetnya pemaksaan banget. Kalo orang ga mau ya ga usah cegat cegat, kampungan banget si ewww🤢👎🏼👎🏼👎🏼👎🏼👎🏼",0,2025-03-11 15:50:29,sya kasi rate krna mba mba spg di aeon sentul city budah x maksa banget buat download orang lagi cape pulang kerja gerah laper di cegat spg jenius buat download ini padahal wktu itu udh pernah mbanya tetep ngeyel tolong dong perusahaan genius kasi tau spgnya biar ga norak ngejar targetnya pemaksaan banget kalo orang ga mau ya ga usah cegat cegat kampungan banget si e,sya kasi rate krna mba mba spg aeon sentul city budah x maksa banget buat download orang lagi cape pulang kerja gerah laper cegat spg jenius buat download padahal wktu udh pernah mbanya tetep ngeyel tolong dong usaha genius kasi tau spgnya biar ga norak ngejar target paksa banget kalo orang ga mau ya ga usah cegat cegat kampung banget si e,negative,0
BRImo,id.co.bri.brimo,Akhmad Jabidi,4,mempermudah transaksi secara online,0,2025-04-10 22:47:51,mempermudah transaksi secara online,mudah transaksi cara online,positive,2
Jenius,com.btpn.dc,Un known,1,"No recomended soal pengisian data,udah susah"" pengisian data.malah ditolak,tolong hapus data"" sy.per 12 maret 2025 sy uninstal apk",0,2025-03-12 02:46:36,no recomended soal pengisian dataudah susah pengisian datamalah ditolaktolong hapus data syper maret sy uninstal apk,recomended soal isi dataudah susah isi datamalah ditolaktolong hapus data syper maret sy uninstal apk,negative,0
Instagram,com.instagram.android,Ardian Apriliansyah,4,bagus,0,2025-04-06 00:25:55,bagus,bagus,positive,2
Telkomsel,com.telkomsel.telkomselcm,Hilmi Ahmadi,3,ini knp buka aplikasinya ngelag bgt ya? padahal buka YouTube HD aja lancar bang. Tolong di optimalkan lagi,0,2025-04-11 14:36:34,ini knp buka aplikasinya ngelag bgt ya padahal buka youtube hd aja lancar bang tolong di optimalkan lagi,knp buka aplikasi ngelag bgt ya padahal buka youtube hd aja lancar bang tolong optimal lagi,neutral,1
Instagram,com.instagram.android,Kanaya Krissaura,3,"knp sec acc ig lebih keupdate daripada first acc, pls udh dri lama ga keupdate first acc ku",0,2025-04-05 20:37:56,knp sec acc ig lebih keupdate daripada first acc pls udh dri lama ga keupdate first acc ku,knp sec acc ig lebih keupdate daripada first acc pls udh dri lama ga keupdate first acc ku,neutral,1
Tokopedia,com.tokopedia.tkpd,Al Hinan,5,tempat belanja menyenangkan,0,2025-04-10 08:14:44,tempat belanja menyenangkan,tempat belanja senang,positive,2
Netflix,com.netflix.mediaclient,baimhasna2024,5,keren bgt udh itu aj,0,2025-04-09 16:11:54,keren bgt udh itu aj,keren bgt udh aj,positive,2
Telkomsel,com.telkomsel.telkomselcm,mifti reskiani,5,"aplikasinya sangat mantap, sangat membantu",0,2025-04-11 14:32:17,aplikasinya sangat mantap sangat membantu,aplikasi sangat mantap sangat bantu,positive,2
Instagram,com.instagram.android,Nailazahra1805,3,filter yg udh di simpen pd ilang knp ya?,0,2025-04-05 21:28:59,filter yg udh di simpen pd ilang knp ya,filter yg udh simpen pd ilang knp ya,neutral,1
Instagram,com.instagram.android,JUAN FAIRUZ BRAWIBAWA,3,"sebagai pengguna saya merasa update Instagram akhir akhir ini agak menyebalkan, dan mengecewakan. Dari mulai grid yang berubah, hingga ke catatan pada reels/foto yang dihapus. Ini kecil, tapi membuat Instagram serasa kehilangan ""Jati dirinya"". Tolong kedepannya lebih diperhatikan!",128,2025-04-05 21:15:53,sebagai pengguna saya merasa update instagram akhir akhir ini agak menyebalkan dan mengecewakan dari mulai grid yang berubah hingga ke catatan pada reelsfoto yang dihapus ini kecil tapi membuat instagram serasa kehilangan jati dirinya tolong kedepannya lebih diperhatikan,bagai guna rasa update instagram akhir akhir agak sebal kecewa mulai grid ubah hingga catat reelsfoto hapus kecil tapi buat instagram serasa hilang jati diri tolong depan lebih perhati,neutral,1
Jenius,com.btpn.dc,wkwk tv,1,ada biaya admin bulanan nya sekarang,0,2025-04-02 12:38:30,ada biaya admin bulanan nya sekarang,biaya admin bulan nya sekarang,negative,0
Gojek,com.gojek.app,Ari rr,3,"driver nya suka cancel orderan padahal banyak daerah sini gojek nya minta tolong gojek"" yang suka cancel orderan lebih dari 3x di suspen",0,2025-04-10 18:22:59,driver nya suka cancel orderan padahal banyak daerah sini gojek nya minta tolong gojek yang suka cancel orderan lebih dari x di suspen,driver nya suka cancel order padahal banyak daerah sini gojek nya minta tolong gojek suka cancel order lebih x suspen,neutral,1
Tokopedia,com.tokopedia.tkpd,siswanto -,3,"aplikasi toped sering error di ponsel Infinix hot 50pro plus .....sering crash sendiri mohon untuk di tindak lanjuti .....Knapa keranjang sekarang di batasi 20... Jadi cari"" lagi...... Gratis ongkir nya sekarang koq sama jumlah silver - diamond",0,2025-04-10 08:28:31,aplikasi toped sering error di ponsel infinix hot pro plus sering crash sendiri mohon untuk di tindak lanjuti knapa keranjang sekarang di batasi jadi cari lagi gratis ongkir nya sekarang koq sama jumlah silver diamond,aplikasi toped sering error ponsel infinix hot pro plus sering crash sendiri mohon tindak lanjut knapa keranjang sekarang batas cari lagi gratis ongkir nya sekarang koq sama jumlah silver diamond,neutral,1
Telkomsel,com.telkomsel.telkomselcm,rina istiawati,1,sering banget ngelag aplikasinya,0,2025-04-11 10:05:34,sering banget ngelag aplikasinya,sering banget ngelag aplikasi,negative,0
Instagram,com.instagram.android,maung java,5,Bagus,0,2025-04-06 06:41:16,bagus,bagus,positive,2
Netflix,com.netflix.mediaclient,Diva Juweita990,5,bintang 5,0,2025-04-05 14:28:03,bintang,bintang,positive,2
Jenius,com.btpn.dc,ruddin ruddin,1,bukti transfernya diperbaiki jangan beruoa bentuk pdf,0,2025-03-21 16:02:13,bukti transfernya diperbaiki jangan beruoa bentuk pdf,bukti transfer baik jangan beruoa bentuk pdf,negative,0
Shopee,com.shopee.id,Malika Wahidianti Suryadi,2,"shopee bagus banyak diskon, dan nyaman. tp apk nya lemot banget, saya udah beberapa kali beli shopee food, awal mau pesen aplikasi normal2 aja, tapi pas saya keluar apk dan mau masuk lagi buat jawab pesan dari restoran apk malah blank warna putih terus. bukan hanya di shopee food, kadang saat buka beranda juga gitu, gak bisa di pencet dan nge blank.",0,2025-04-11 16:19:56,shopee bagus banyak diskon dan nyaman tp apk nya lemot banget saya udah beberapa kali beli shopee food awal mau pesen aplikasi normal aja tapi pas saya keluar apk dan mau masuk lagi buat jawab pesan dari restoran apk malah blank warna putih terus bukan hanya di shopee food kadang saat buka beranda juga gitu gak bisa di pencet dan nge blank,shopee bagus banyak diskon nyaman tp apk nya lot banget udah beberapa kali beli shopee food awal mau sen aplikasi normal aja tapi pas keluar apk mau masuk lagi buat jawab pesan restoran apk malah blank warna putih terus bukan hanya shopee food kadang saat buka beranda gitu gak pencet nge blank,negative,0
